customer_id,customer_name,age_group,customer_type,loyalty_tier,home_estate,distance_to_store_km
C02534,Chebet Juma,56+,Occasional,Bronze,Githurai 45,1.3
C02535,Njeri Wambui,26-35,Regular,Bronze,Githurai 45,5.0
C02536,Kiplagat Akinyi,56+,Occasional,Bronze,Kahawa Sukari,0.5
C02537,Kipchoge Kariuki,36-45,Premium,Platinum,Green Valley,7.3
C02538,Hassan Wanjala,26-35,Regular,Bronze,Kimbo,4.2
C02539,Were Achieng,46-55,Occasional,Silver,Githurai Kimbo,2.4
C02540,Ochieng Ochieng,26-35,Occasional,Bronze,Githurai Kimbo,3.5
C02541,Nyambura Mutiso,18-25,Regular,Bronze,Ruiru Sports Club,6.9
C02542,Simiyu Kipchoge,56+,Regular,Bronze,Kahawa Wendani,7.5
C02543,Chebet Hassan,26-35,New,Bronze,Githurai Kimbo,1.4
C02544,Mutiso Hassan,56+,Regular,Bronze,Kahawa Sukari,6.3
C02545,Akinyi Njeri,26-35,Regular,Bronze,Githurai Kimbo,4.8
C02546,Akinyi Kipchoge,18-25,Regular,Silver,Githurai Kimbo,4.9
C02547,Mumbi Chebet,18-25,Premium,Gold,Green Valley,6.3
C02548,Abdullah Otieno,26-35,Regular,Platinum,Green Valley,2.2
C02549,Ochieng Were,36-45,New,Silver,Githurai Kimbo,4.5
C02550,Ochieng Were,46-55,Regular,Bronze,Kahawa Sukari,2.9
C02551,Kipchoge Kamau,18-25,Regular,Bronze,Ruiru CBD,1.2
C02552,Kinyua Hassan,46-55,Occasional,Silver,Mwiki,1.3
C02553,Mwangi Wambui,18-25,Regular,Gold,Githurai 45,1.5
C02554,Maina Otieno,26-35,Regular,Gold,Kihara,5.1
C02555,Kariuki Okoth,46-55,Regular,Silver,Ruiru Town Center,1.3
C02556,Adhiambo Njoroge,46-55,Regular,Bronze,Kihara,4.8
C02557,Kipchoge Hassan,18-25,Regular,Bronze,Githurai Kimbo,4.9
C02558,Okoth Were,18-25,Occasional,Bronze,Kimbo,7.3
C02559,Ochieng Muthoni,26-35,Occasional,Silver,Mwiki,5.2
C02560,Kipchoge Abdullah,18-25,Regular,Silver,Githurai 44,7.9
C02561,Kamau Kamau,18-25,Regular,Gold,Ruiru Sports Club,0.7
C02562,Wanjala Juma,18-25,Occasional,Bronze,Ndenderu,5.8
C02563,Njeri Kipchoge,18-25,Regular,Bronze,Kihara,0.7
C02564,Njoroge Kariuki,36-45,Occasional,Silver,Ndenderu,6.0
C02565,Wairimu Kariuki,18-25,Regular,Bronze,Githurai 45,3.4
C02566,Maina Kamau,36-45,Regular,Silver,Githurai 45,5.1
C02567,Otieno Otieno,18-25,Occasional,Bronze,Githurai 45,2.8
C02568,Akinyi Muthoni,18-25,Occasional,Bronze,Kihara,1.7
C02569,Wanjiku Wanjiku,26-35,New,Bronze,Githurai Kimbo,5.9
C02570,Kiplagat Njoroge,56+,Occasional,Silver,Kahawa Sukari,7.3
C02571,Achieng Wanjiku,26-35,Occasional,Silver,Githurai Kimbo,1.9
C02572,Kiplagat Abdullah,56+,Regular,Bronze,Githurai 45,7.4
C02573,Adhiambo Muthoni,46-55,Occasional,Silver,Githurai 45,1.6
C02574,Wanjiku Hassan,18-25,Regular,Platinum,Green Valley,6.0
C02575,Muthoni Njoroge,46-55,Regular,Gold,Ruiru CBD,7.7
C02576,Okoth Hassan,36-45,Occasional,Silver,Kahawa Wendani,1.6
C02577,Were Kariuki,26-35,Occasional,Silver,Kimbo,3.8
C02578,Omondi Wairimu,46-55,Regular,Gold,Green Valley,3.0
C02579,Wambui Adhiambo,46-55,Regular,Gold,Green Valley,3.4
C02580,Abdullah Juma,26-35,Regular,Bronze,Kahawa Sukari,6.1
C02581,Muthoni Omondi,56+,Regular,Bronze,Kahawa Wendani,5.5
C02582,Otieno Abdullah,18-25,New,Bronze,Githurai Kimbo,7.8
C02583,Kariuki Otieno,18-25,Regular,Silver,Kihara,1.9
C02584,Abdullah Kiplagat,56+,Regular,Bronze,Githurai 45,4.6
C02585,Hassan Muthoni,26-35,Regular,Silver,Ruiru Town Center,3.9
C02586,Wairimu Njeri,36-45,Regular,Silver,Ndenderu,7.4
C02587,Adhiambo Mutiso,46-55,Regular,Gold,Githurai Kimbo,0.6
C02588,Kiplagat Wairimu,56+,New,Bronze,Ruiru CBD,7.9
C02589,Wambui Kariuki,46-55,Occasional,Gold,Githurai 45,4.1
C02590,Kariuki Ochieng,56+,Occasional,Bronze,Ruiru Town Center,5.2
C02591,Kiplagat Kariuki,26-35,Occasional,Bronze,Kahawa Sukari,3.2
C02592,Abdullah Njoroge,46-55,Premium,Silver,Ruiru Sports Club,6.9
C02593,Mwangi Abdullah,36-45,Occasional,Bronze,Kahawa Wendani,4.7
C02594,Kariuki Simiyu,26-35,Occasional,Gold,Githurai 44,5.5
C02595,Were Mwangi,18-25,Regular,Silver,Kimbo,5.4
C02596,Kamau Akinyi,46-55,New,Gold,Mwiki,3.2
C02597,Wairimu Wanjala,36-45,Occasional,Bronze,Ruiru CBD,1.1
C02598,Otieno Nyambura,56+,Regular,Gold,Githurai Kimbo,6.6
C02599,Adhiambo Kamau,56+,Occasional,Bronze,Kahawa Sukari,2.7
C02600,Wairimu Achieng,56+,Regular,Gold,Green Valley,6.9
C02601,Abdullah Adhiambo,46-55,New,Bronze,Ruiru CBD,5.1
C02602,Mwangi Wanjiku,36-45,New,Gold,Githurai Kimbo,3.2
C02603,Achieng Wambui,26-35,New,Bronze,Ndenderu,5.0
C02604,Adhiambo Otieno,56+,Occasional,Silver,Githurai Kimbo,5.3
C02605,Nyambura Mumbi,26-35,Occasional,Bronze,Githurai Kimbo,5.8
C02606,Wanjala Wairimu,18-25,Premium,Gold,Ruiru Town Center,6.7
C02607,Were Okoth,56+,Regular,Bronze,Ruiru Sports Club,1.7
C02608,Wairimu Simiyu,36-45,Occasional,Gold,Kahawa Wendani,7.6
C02609,Omondi Wanjala,36-45,Occasional,Bronze,Mwiki,3.6
C02610,Achieng Adhiambo,36-45,Occasional,Bronze,Githurai 44,7.0
C02611,Mutiso Ochieng,36-45,Regular,Gold,Ruiru Town Center,2.2
C02612,Mwangi Ochieng,26-35,Occasional,Gold,Githurai Kimbo,0.7
C02613,Wambui Okoth,36-45,Regular,Gold,Kahawa Sukari,4.8
C02614,Akinyi Wanjiku,26-35,Regular,Bronze,Ndenderu,2.9
C02615,Achieng Kamau,26-35,Occasional,Bronze,Kahawa Sukari,7.9
C02616,Akinyi Chebet,26-35,Regular,Bronze,Mwiki,1.3
C02617,Muthoni Kipchoge,18-25,Premium,Gold,Ruiru Town Center,0.9
C02618,Adhiambo Muthoni,46-55,Occasional,Gold,Githurai Kimbo,0.8
C02619,Mumbi Chebet,26-35,Occasional,Silver,Kimbo,2.1
C02620,Kinyua Chebet,18-25,Occasional,Bronze,Githurai 44,4.8
C02621,Abdullah Adhiambo,46-55,Occasional,Bronze,Mwiki,4.3
C02622,Adhiambo Mwangi,56+,Occasional,Silver,Githurai 45,3.1
C02623,Chebet Abdullah,26-35,Occasional,Silver,Kahawa Wendani,1.2
C02624,Mwangi Kiplagat,18-25,Regular,Gold,Ruiru CBD,2.3
C02625,Kariuki Omondi,18-25,Regular,Silver,Githurai Kimbo,1.9
C02626,Kariuki Kiplagat,56+,Occasional,Gold,Kihara,6.1
C02627,Wairimu Kipchoge,46-55,Regular,Bronze,Ruiru CBD,6.3
C02628,Wambui Wambui,46-55,Occasional,Silver,Ruiru Sports Club,6.3
C02629,Adhiambo Ochieng,26-35,Occasional,Gold,Kahawa Sukari,7.8
C02630,Chebet Wambui,26-35,Regular,Silver,Ruiru CBD,7.1
C02631,Omondi Hassan,56+,Regular,Silver,Green Valley,4.2
C02632,Achieng Simiyu,56+,New,Gold,Kahawa Wendani,3.6
C02633,Mwangi Kipchoge,56+,Regular,Bronze,Mwiki,7.4
C02634,Njeri Juma,26-35,Regular,Silver,Ndenderu,5.1
C02635,Simiyu Abdullah,26-35,Occasional,Bronze,Githurai Kimbo,2.7
C02636,Hassan Kiplagat,26-35,Regular,Bronze,Kahawa Sukari,4.7
C02637,Simiyu Juma,18-25,Regular,Silver,Kihara,7.9
C02638,Achieng Mwangi,56+,Occasional,Bronze,Kimbo,6.9
C02639,Achieng Kiplagat,18-25,Regular,Bronze,Githurai Kimbo,2.6
C02640,Juma Mutiso,26-35,New,Silver,Kahawa Sukari,7.6
C02641,Abdullah Akinyi,46-55,Regular,Silver,Mwiki,7.9
C02642,Simiyu Ochieng,26-35,New,Silver,Ruiru CBD,2.2
C02643,Kipchoge Muthoni,18-25,Regular,Silver,Kahawa Wendani,7.2
C02644,Kinyua Simiyu,26-35,Occasional,Silver,Ruiru CBD,7.1
C02645,Wanjala Hassan,46-55,New,Gold,Kahawa Wendani,0.8
C02646,Juma Wanjiku,26-35,Regular,Gold,Green Valley,5.5
C02647,Wanjiku Were,36-45,Occasional,Gold,Githurai 44,2.8
C02648,Mwangi Achieng,36-45,New,Bronze,Kihara,5.6
C02649,Njeri Abdullah,18-25,New,Bronze,Ndenderu,7.4
C02650,Muthoni Simiyu,56+,Premium,Silver,Green Valley,4.2
C02651,Njoroge Achieng,56+,Occasional,Silver,Mwiki,3.6
C02652,Adhiambo Wanjala,46-55,Occasional,Gold,Ruiru Town Center,7.4
C02653,Ochieng Simiyu,46-55,Occasional,Platinum,Ruiru Sports Club,7.8
C02654,Kamau Kariuki,56+,New,Bronze,Kimbo,1.0
C02655,Muthoni Hassan,26-35,Occasional,Silver,Kimbo,7.4
C02656,Wanjiku Omondi,26-35,Occasional,Silver,Kahawa Wendani,1.1
C02657,Nyambura Were,26-35,Occasional,Bronze,Kihara,3.0
C02658,Achieng Achieng,56+,Regular,Gold,Kimbo,6.2
C02659,Njeri Simiyu,18-25,New,Silver,Ndenderu,6.3
C02660,Kinyua Juma,46-55,Regular,Bronze,Kahawa Sukari,5.9
C02661,Mwangi Were,26-35,Regular,Bronze,Ndenderu,0.8
C02662,Hassan Kamau,46-55,Regular,Platinum,Ruiru Sports Club,1.5
C02663,Kamau Omondi,56+,Occasional,Silver,Green Valley,7.5
C02664,Adhiambo Njeri,26-35,Regular,Bronze,Green Valley,1.1
C02665,Mwangi Simiyu,46-55,Occasional,Gold,Kimbo,1.1
C02666,Akinyi Nyambura,36-45,Regular,Bronze,Green Valley,6.8
C02667,Muthoni Abdullah,56+,Occasional,Bronze,Kihara,5.3
C02668,Kiplagat Kinyua,46-55,Regular,Gold,Ruiru CBD,3.1
C02669,Omondi Muthoni,26-35,Premium,Gold,Green Valley,1.7
C02670,Wairimu Mwangi,46-55,Occasional,Gold,Ndenderu,7.1
C02671,Kipchoge Adhiambo,18-25,Premium,Platinum,Ruiru Town Center,7.9
C02672,Abdullah Mutiso,18-25,Regular,Bronze,Kahawa Wendani,0.9
C02673,Njoroge Juma,26-35,Regular,Silver,Kihara,4.7
C02674,Okoth Kariuki,46-55,Occasional,Bronze,Githurai Kimbo,2.5
C02675,Mutiso Achieng,26-35,Regular,Bronze,Ruiru CBD,6.7
C02676,Otieno Wambui,56+,Regular,Silver,Green Valley,3.1
C02677,Were Wairimu,18-25,Regular,Gold,Ruiru CBD,5.9
C02678,Muthoni Kipchoge,36-45,Occasional,Bronze,Kihara,4.5
C02679,Ochieng Juma,18-25,Regular,Gold,Kimbo,4.6
C02680,Kariuki Muthoni,36-45,Occasional,Silver,Githurai 45,6.9
C02681,Mumbi Kariuki,26-35,Regular,Platinum,Ruiru Sports Club,4.0
C02682,Chebet Mutiso,26-35,Regular,Silver,Githurai 44,6.8
C02683,Muthoni Maina,56+,Regular,Bronze,Githurai 45,3.2
C02684,Chebet Wanjiku,26-35,Occasional,Silver,Mwiki,1.8
C02685,Akinyi Kariuki,26-35,Regular,Silver,Ruiru CBD,3.9
C02686,Njeri Mumbi,18-25,Regular,Silver,Githurai 45,4.2
C02687,Achieng Njoroge,26-35,Regular,Bronze,Ruiru Sports Club,4.1
C02688,Njeri Juma,46-55,Regular,Gold,Kahawa Sukari,6.6
C02689,Muthoni Kariuki,56+,New,Bronze,Kahawa Wendani,4.7
C02690,Chebet Omondi,46-55,Premium,Platinum,Green Valley,7.2
C02691,Mwangi Juma,46-55,New,Bronze,Githurai Kimbo,4.4
C02692,Ochieng Achieng,36-45,New,Bronze,Githurai 45,2.2
C02693,Kiplagat Simiyu,18-25,Regular,Bronze,Kimbo,1.5
C02694,Mutiso Simiyu,46-55,Regular,Gold,Green Valley,7.0
C02695,Omondi Njoroge,18-25,New,Bronze,Ruiru CBD,0.9
C02696,Mutiso Otieno,36-45,Occasional,Silver,Ndenderu,1.4
C02697,Otieno Chebet,56+,Regular,Gold,Ruiru Town Center,1.0
C02698,Mumbi Wanjala,18-25,Occasional,Bronze,Kahawa Sukari,3.7
C02699,Otieno Mwangi,26-35,Regular,Bronze,Ruiru Town Center,4.5
C02700,Abdullah Kariuki,36-45,Regular,Gold,Githurai 44,0.6
C02701,Njoroge Kamau,56+,New,Silver,Ndenderu,4.4
C02702,Kariuki Njeri,46-55,Regular,Bronze,Mwiki,3.5
C02703,Kinyua Kipchoge,18-25,Occasional,Gold,Kimbo,6.3
C02704,Otieno Mwangi,36-45,Regular,Silver,Ruiru CBD,6.7
C02705,Kamau Kariuki,26-35,New,Bronze,Kimbo,5.6
C02706,Wambui Wanjala,26-35,Regular,Bronze,Kahawa Wendani,4.1
C02707,Okoth Mutiso,46-55,Occasional,Silver,Kimbo,2.1
C02708,Ochieng Achieng,36-45,Occasional,Bronze,Ruiru CBD,6.9
C02709,Maina Chebet,56+,Occasional,Bronze,Githurai Kimbo,3.1
C02710,Were Nyambura,18-25,Occasional,Silver,Kahawa Wendani,3.2
C02711,Wanjiku Were,46-55,Regular,Platinum,Green Valley,7.4
C02712,Okoth Juma,26-35,New,Bronze,Kahawa Wendani,7.8
C02713,Njoroge Muthoni,56+,Regular,Bronze,Ndenderu,7.2
C02714,Muthoni Were,46-55,Occasional,Silver,Githurai Kimbo,8.0
C02715,Otieno Omondi,26-35,Occasional,Platinum,Ruiru Town Center,7.0
C02716,Ochieng Wanjala,46-55,Occasional,Bronze,Githurai 44,5.8
C02717,Wambui Mutiso,36-45,Occasional,Silver,Ruiru CBD,2.7
C02718,Nyambura Njeri,18-25,New,Bronze,Kahawa Wendani,7.6
C02719,Njeri Abdullah,36-45,Premium,Gold,Ruiru Sports Club,7.1
C02720,Hassan Kiplagat,18-25,Occasional,Gold,Ruiru CBD,2.3
C02721,Akinyi Akinyi,36-45,New,Bronze,Githurai 44,4.2
C02722,Simiyu Muthoni,56+,Regular,Gold,Ruiru Town Center,1.0
C02723,Hassan Mwangi,18-25,Occasional,Silver,Ruiru Sports Club,7.6
C02724,Kariuki Ochieng,36-45,Occasional,Bronze,Mwiki,4.8
C02725,Achieng Nyambura,26-35,Occasional,Bronze,Githurai 44,2.3
C02726,Abdullah Kiplagat,56+,Regular,Silver,Kimbo,2.7
C02727,Juma Mumbi,46-55,New,Bronze,Ruiru CBD,7.9
C02728,Juma Okoth,56+,Occasional,Bronze,Ndenderu,5.1
C02729,Omondi Kinyua,26-35,Regular,Bronze,Kihara,3.7
C02730,Otieno Omondi,56+,New,Gold,Kahawa Sukari,4.2
C02731,Ochieng Akinyi,18-25,Regular,Silver,Kihara,1.2
C02732,Njoroge Adhiambo,26-35,New,Silver,Kihara,1.1
C02733,Wanjiku Kamau,26-35,Regular,Bronze,Kahawa Sukari,4.9
C02734,Njeri Achieng,56+,Occasional,Silver,Kahawa Wendani,4.3
C02735,Adhiambo Abdullah,18-25,Regular,Platinum,Ruiru Sports Club,3.2
C02736,Mwangi Adhiambo,36-45,Regular,Bronze,Kahawa Wendani,4.7
C02737,Mutiso Otieno,36-45,Occasional,Bronze,Githurai 45,1.0
C02738,Kamau Njeri,26-35,Regular,Platinum,Green Valley,7.6
C02739,Hassan Otieno,46-55,Premium,Silver,Green Valley,2.7
C02740,Kipchoge Kamau,36-45,Regular,Gold,Githurai Kimbo,1.0
C02741,Otieno Akinyi,36-45,Regular,Gold,Green Valley,1.8
C02742,Njoroge Njoroge,56+,Occasional,Platinum,Green Valley,1.2
C02743,Njoroge Kamau,46-55,Regular,Bronze,Githurai Kimbo,1.8
C02744,Otieno Hassan,46-55,New,Silver,Kahawa Sukari,3.6
C02745,Wanjala Ochieng,56+,Regular,Bronze,Ndenderu,6.0
C02746,Mutiso Kipchoge,26-35,New,Bronze,Mwiki,2.5
C02747,Kamau Omondi,56+,Regular,Silver,Kahawa Sukari,3.8
C02748,Omondi Juma,56+,Occasional,Silver,Kahawa Wendani,7.5
C02749,Nyambura Omondi,56+,Regular,Gold,Githurai Kimbo,2.7
C02750,Mwangi Wambui,56+,Regular,Bronze,Ndenderu,6.5
C02751,Hassan Kiplagat,26-35,Regular,Bronze,Githurai 45,1.7
C02752,Wanjiku Were,26-35,Regular,Bronze,Githurai Kimbo,1.8
C02753,Okoth Kariuki,26-35,Regular,Bronze,Githurai Kimbo,3.9
C02754,Were Mwangi,46-55,New,Silver,Kahawa Wendani,2.3
C02755,Chebet Kipchoge,46-55,Regular,Silver,Ruiru Town Center,7.3
C02756,Wairimu Abdullah,46-55,Regular,Silver,Kimbo,0.9
C02757,Njeri Kipchoge,56+,New,Silver,Kahawa Sukari,5.0
C02758,Kamau Juma,36-45,Regular,Platinum,Ruiru Sports Club,5.0
C02759,Kipchoge Hassan,56+,Occasional,Silver,Mwiki,1.0
C02760,Hassan Maina,36-45,Regular,Bronze,Githurai 44,6.0
C02761,Maina Achieng,46-55,Occasional,Gold,Githurai 44,4.0
C02762,Mwangi Simiyu,46-55,New,Silver,Githurai 45,5.9
C02763,Mwangi Njoroge,46-55,Regular,Bronze,Githurai 45,6.7
C02764,Wambui Kipchoge,56+,Regular,Gold,Githurai 44,2.9
C02765,Were Nyambura,56+,Regular,Silver,Ruiru Sports Club,4.1
C02766,Kamau Mumbi,26-35,Occasional,Platinum,Green Valley,2.5
C02767,Mutiso Kiplagat,26-35,New,Gold,Kahawa Sukari,2.0
C02768,Kiplagat Maina,46-55,New,Gold,Ndenderu,0.5
C02769,Akinyi Kariuki,56+,Regular,Gold,Ruiru Sports Club,7.7
C02770,Mutiso Wanjala,46-55,Regular,Gold,Githurai 45,3.8
C02771,Wambui Omondi,26-35,Regular,Gold,Ruiru Sports Club,0.6
C02772,Wanjala Abdullah,46-55,Regular,Gold,Green Valley,0.6
C02773,Kariuki Kariuki,46-55,Regular,Silver,Mwiki,2.7
C02774,Kiplagat Muthoni,56+,Occasional,Bronze,Mwiki,0.6
C02775,Mwangi Muthoni,18-25,Occasional,Bronze,Kimbo,3.3
C02776,Wambui Otieno,26-35,Occasional,Platinum,Ruiru Town Center,1.0
C02777,Kariuki Akinyi,56+,Regular,Gold,Mwiki,0.8
C02778,Otieno Hassan,18-25,Regular,Gold,Githurai Kimbo,5.5
C02779,Nyambura Achieng,46-55,Regular,Bronze,Githurai Kimbo,7.3
C02780,Achieng Njeri,56+,Occasional,Bronze,Kimbo,3.6
C02781,Omondi Kamau,56+,Regular,Bronze,Kahawa Wendani,6.8
C02782,Hassan Maina,18-25,Regular,Platinum,Ruiru Sports Club,0.7
C02783,Otieno Juma,26-35,New,Bronze,Githurai 44,6.3
C02784,Adhiambo Nyambura,46-55,Occasional,Bronze,Ndenderu,1.0
C02785,Mumbi Juma,36-45,Regular,Bronze,Ndenderu,6.8
C02786,Okoth Njeri,26-35,New,Bronze,Kahawa Wendani,7.1
C02787,Kinyua Mutiso,26-35,Regular,Silver,Kimbo,6.4
C02788,Muthoni Okoth,56+,Regular,Gold,Ruiru Town Center,6.7
C02789,Juma Mwangi,26-35,New,Bronze,Kahawa Sukari,4.7
C02790,Kinyua Okoth,46-55,Occasional,Bronze,Ruiru CBD,2.5
C02791,Kamau Were,56+,Regular,Gold,Green Valley,5.3
C02792,Njoroge Hassan,18-25,Occasional,Silver,Kahawa Sukari,3.8
C02793,Nyambura Mutiso,36-45,Occasional,Bronze,Githurai 44,0.5
C02794,Mumbi Juma,18-25,Occasional,Silver,Ndenderu,4.1
C02795,Otieno Nyambura,18-25,Occasional,Silver,Ndenderu,5.4
C02796,Adhiambo Mwangi,18-25,Regular,Silver,Githurai 45,0.6
C02797,Kinyua Chebet,56+,Premium,Platinum,Ruiru Sports Club,5.2
C02798,Were Were,56+,Occasional,Silver,Ruiru CBD,5.4
C02799,Kinyua Juma,36-45,Occasional,Silver,Ruiru Town Center,1.7
C02800,Abdullah Wanjiku,36-45,Occasional,Bronze,Githurai Kimbo,3.7
C02801,Njeri Kiplagat,26-35,Occasional,Bronze,Mwiki,7.7
C02802,Otieno Muthoni,18-25,Regular,Bronze,Green Valley,7.1
C02803,Kipchoge Hassan,36-45,Premium,Platinum,Ruiru Town Center,3.6
C02804,Kipchoge Kariuki,56+,Premium,Platinum,Ruiru Sports Club,3.1
C02805,Simiyu Mutiso,56+,Occasional,Silver,Ruiru Sports Club,1.4
C02806,Were Otieno,26-35,Regular,Gold,Ruiru CBD,0.8
C02807,Mwangi Omondi,46-55,Premium,Platinum,Ruiru Town Center,2.7
C02808,Wambui Were,36-45,Occasional,Platinum,Ruiru Town Center,7.6
C02809,Ochieng Akinyi,56+,Occasional,Bronze,Kihara,7.7
C02810,Kinyua Njoroge,46-55,Regular,Gold,Ruiru Sports Club,6.6
C02811,Hassan Mutiso,18-25,Premium,Gold,Ruiru Sports Club,3.1
C02812,Njoroge Wambui,36-45,Occasional,Gold,Githurai 45,1.6
C02813,Simiyu Wambui,26-35,New,Gold,Githurai Kimbo,5.0
C02814,Juma Were,56+,Regular,Gold,Githurai 45,5.3
C02815,Chebet Mumbi,26-35,Regular,Silver,Githurai Kimbo,3.7
C02816,Wanjiku Juma,26-35,Regular,Bronze,Mwiki,5.7
C02817,Okoth Njeri,56+,Occasional,Silver,Mwiki,6.1
C02818,Adhiambo Achieng,18-25,Occasional,Silver,Githurai 45,6.4
C02819,Mwangi Hassan,18-25,Regular,Gold,Githurai 44,4.3
C02820,Mumbi Achieng,18-25,Regular,Silver,Kihara,6.4
C02821,Njoroge Mumbi,18-25,Occasional,Silver,Ruiru CBD,0.7
C02822,Mwangi Mumbi,56+,Premium,Bronze,Green Valley,5.6
C02823,Wanjiku Otieno,56+,Regular,Silver,Ruiru Sports Club,2.3
C02824,Juma Achieng,36-45,Occasional,Silver,Green Valley,2.5
C02825,Njoroge Otieno,26-35,Occasional,Platinum,Ruiru Town Center,1.2
C02826,Ochieng Okoth,26-35,Regular,Bronze,Mwiki,1.9
C02827,Kinyua Wanjiku,46-55,Occasional,Bronze,Kihara,7.9
C02828,Muthoni Were,56+,Regular,Bronze,Kahawa Sukari,3.6
C02829,Kinyua Achieng,56+,Regular,Bronze,Ndenderu,7.5
C02830,Chebet Ochieng,36-45,Regular,Gold,Kahawa Sukari,1.7
C02831,Kariuki Chebet,26-35,Occasional,Bronze,Ruiru CBD,2.0
C02832,Njeri Okoth,18-25,Regular,Bronze,Ruiru Town Center,4.7
C02833,Maina Adhiambo,18-25,Occasional,Bronze,Githurai 44,3.1
C02834,Njoroge Mutiso,56+,Occasional,Bronze,Ruiru Town Center,5.3
C02835,Were Abdullah,26-35,Occasional,Bronze,Kahawa Wendani,3.7
C02836,Were Achieng,36-45,Occasional,Bronze,Kahawa Wendani,6.6
C02837,Wanjala Muthoni,46-55,Occasional,Silver,Kahawa Wendani,3.7
C02838,Nyambura Simiyu,18-25,Regular,Bronze,Githurai Kimbo,4.8
C02839,Okoth Otieno,18-25,Regular,Silver,Ruiru Town Center,2.9
C02840,Omondi Mumbi,18-25,Occasional,Gold,Green Valley,5.8
C02841,Ochieng Achieng,18-25,Regular,Silver,Githurai 44,5.4
C02842,Mwangi Kamau,36-45,Occasional,Silver,Kahawa Wendani,3.5
C02843,Maina Wanjala,26-35,Regular,Silver,Githurai 44,2.6
C02844,Chebet Kinyua,56+,Occasional,Bronze,Kihara,5.1
C02845,Hassan Kariuki,26-35,Regular,Gold,Ndenderu,7.6
C02846,Nyambura Kinyua,46-55,Regular,Bronze,Githurai Kimbo,1.5
C02847,Akinyi Wanjala,26-35,Occasional,Bronze,Githurai 44,6.5
C02848,Chebet Ochieng,26-35,Occasional,Bronze,Kahawa Sukari,4.6
C02849,Kiplagat Njoroge,26-35,Regular,Gold,Green Valley,4.4
C02850,Adhiambo Omondi,56+,Occasional,Bronze,Githurai Kimbo,7.7
C02851,Achieng Kinyua,18-25,Occasional,Silver,Mwiki,5.0
C02852,Kiplagat Ochieng,46-55,Regular,Gold,Ruiru Town Center,6.7
C02853,Wanjiku Otieno,56+,Regular,Bronze,Kahawa Sukari,4.4
C02854,Wambui Akinyi,18-25,Regular,Bronze,Ndenderu,2.4
C02855,Were Kamau,56+,Regular,Bronze,Kahawa Sukari,5.7
C02856,Kiplagat Juma,26-35,Regular,Bronze,Githurai 44,7.4
C02857,Akinyi Juma,56+,Regular,Bronze,Kihara,6.8
C02858,Njoroge Wanjala,18-25,Occasional,Gold,Githurai Kimbo,2.0
C02859,Adhiambo Wanjala,56+,Regular,Bronze,Kahawa Sukari,2.9
C02860,Chebet Wanjala,36-45,New,Bronze,Githurai 45,4.4
C02861,Simiyu Muthoni,26-35,New,Bronze,Githurai 45,4.8
C02862,Achieng Okoth,56+,Occasional,Silver,Ruiru Town Center,2.0
C02863,Akinyi Simiyu,26-35,Occasional,Bronze,Githurai Kimbo,2.2
C02864,Akinyi Kamau,56+,Occasional,Silver,Githurai Kimbo,6.2
C02865,Hassan Nyambura,56+,Occasional,Bronze,Mwiki,6.0
C02866,Kiplagat Muthoni,46-55,Regular,Gold,Githurai 45,6.8
C02867,Wanjala Adhiambo,56+,Premium,Platinum,Ruiru Town Center,7.5
C02868,Juma Kamau,26-35,Occasional,Gold,Githurai 44,2.8
C02869,Mutiso Chebet,36-45,Occasional,Gold,Mwiki,6.9
C02870,Wanjiku Njoroge,26-35,Regular,Gold,Githurai Kimbo,5.5
C02871,Achieng Adhiambo,46-55,Occasional,Bronze,Kahawa Wendani,7.7
C02872,Kamau Mutiso,26-35,Occasional,Gold,Green Valley,2.5
C02873,Kipchoge Kinyua,56+,Regular,Bronze,Kihara,2.5
C02874,Hassan Akinyi,56+,Occasional,Bronze,Mwiki,5.8
C02875,Mwangi Njeri,26-35,Regular,Bronze,Ruiru CBD,7.5
C02876,Were Kiplagat,18-25,Occasional,Gold,Kahawa Sukari,6.7
C02877,Achieng Were,26-35,Occasional,Bronze,Ruiru CBD,6.0
C02878,Kiplagat Kiplagat,18-25,New,Silver,Githurai Kimbo,3.4
C02879,Kiplagat Abdullah,18-25,Regular,Silver,Mwiki,5.9
C02880,Kiplagat Omondi,18-25,Regular,Silver,Githurai 44,6.5
C02881,Okoth Kipchoge,56+,Occasional,Silver,Kimbo,6.1
C02882,Chebet Maina,26-35,New,Bronze,Githurai 45,5.6
C02883,Kamau Wairimu,46-55,Regular,Platinum,Ruiru Sports Club,0.9
C02884,Chebet Muthoni,46-55,Regular,Gold,Ruiru Sports Club,5.4
C02885,Njeri Simiyu,46-55,Regular,Bronze,Githurai 44,4.1
C02886,Akinyi Okoth,18-25,Premium,Gold,Ruiru Sports Club,7.7
C02887,Okoth Kariuki,36-45,Occasional,Silver,Kihara,5.1
C02888,Kiplagat Chebet,36-45,New,Silver,Githurai 45,5.1
C02889,Mumbi Muthoni,18-25,Regular,Silver,Mwiki,8.0
C02890,Hassan Wanjala,18-25,Regular,Gold,Ruiru Town Center,1.2
C02891,Were Kipchoge,36-45,Regular,Silver,Mwiki,2.6
C02892,Hassan Mwangi,36-45,Regular,Gold,Green Valley,5.4
C02893,Maina Njoroge,18-25,Occasional,Silver,Ruiru CBD,2.9
